5327	48	1080
4444	100	160
5572	187	2349
8011	86	5694
4430	116	9016
13024	82	1424
4339	100	160
4525	124	10811
9807	51	160
13205	39	7605
9891	106	6489
5785	82	1771
6952	48	32
8814	100	2272
7312	48	1928
1305	24	3955
6802	100	1672
4894	48	32
4142	74	2643
1817	48	6281
1204	154	2438
11049	116	6627
2704	124	2846
503	203	12523
11143	124	2846
6487	106	8312
6922	124	3103
12511	133	32
12820	24	43
852	84	6402
68	62	420
8795	51	160
2475	136	3480
9341	160	2792
7977	105	3924
2501	127	3796
11032	154	2706
326	224	3885
9948	48	32
1486	86	1702
12090	83	5686
3267	100	160
1353	48	449
10103	83	592
12028	24	7132
11182	82	1424
227	24	592
8503	82	1771
8930	48	32
2074	48	32
9675	224	158
3792	24	6038
8567	48	32
6022	24	43
8898	138	3916
1678	48	816
7720	155	9456
8251	39	11317
7360	154	1437
7069	39	2225
9873	100	1672
10635	136	13843
5	136	5373
4143	124	873
12782	127	1806
5335	86	7246
5766	138	1086
12885	154	2438
5389	185	32
7708	109	1482
4452	51	160
12935	154	2620
1579	82	1771
4009	193	181
6348	86	2316
13578	154	1437
8915	160	637
2316	83	8321
424	143	1806
1674	124	2846
1842	124	873
10244	48	32
6056	116	4161
7207	48	32
8460	48	181
3168	105	6049
2333	183	10259
4122	48	32
5660	136	6402
7877	136	6410
7566	105	5338
10988	48	382
9315	82	1771
436	48	32
8740	48	32
9375	109	10098
4671	82	6851
3594	105	6049
3644	105	4258
11728	83	954
4676	39	1327
2704	124	1311
2374	24	13413
817	224	10213
692	48	32
1984	136	4674
7431	109	10897
4458	48	119
4472	48	32
9518	155	9186
4730	106	8530
643	84	5254
5557	100	160
10071	48	622
5797	48	32
3688	86	2839
9227	39	10213
4467	236	8406
6096	48	2121
10314	191	9650
4829	39	105
13645	48	32
11899	127	4331
12026	48	181
7591	82	1771
2452	160	226
6634	24	1652
12073	124	2846
865	106	13553
10860	154	5054
5673	48	32
9148	74	1769
14057	48	32
2757	224	1502
13565	185	158
3450	191	13527
2211	82	1771
1932	83	701
1362	24	12101
8900	83	4764
5605	48	1022
9876	106	43
12312	100	1672
11458	48	32
539	48	32
3420	62	420
3012	48	32
3967	100	160
9199	39	6904
2236	82	1771
2239	221	5086
11381	48	32
1423	39	1327
10571	24	1553
11209	82	4372
11715	191	3567
111	116	9302
4268	224	3885
10424	48	1928
1908	48	382
2963	83	13246
11939	154	1437
6472	84	5697
12392	82	8686
4503	184	8563
538	24	592
13804	199	10697
11741	39	7132
4074	124	1311
6358	124	2846
7987	48	1124
504	138	1483
12416	124	873
14468	182	14468
4279	48	32
19	235	10528
3056	48	32
4998	84	4362
12439	100	1946
12920	154	2438
143	143	1551
9019	154	2706
6013	100	160
12723	133	32
5364	124	873
11602	100	160
1680	224	637
12251	24	1652
5715	116	10822
5247	136	5910
8116	147	382
4272	86	796
10419	154	2706
5021	116	3155
742	199	1327
3800	100	160
5195	48	32
5839	48	32
2681	48	32
12956	24	3543
219	86	3080
1460	154	2706
5249	143	1044
13860	24	3760
6606	84	7044
6516	82	4372
4860	48	32
732	48	1124
2559	39	1327
1937	136	881
1439	86	591
704	159	588
898	106	13456
7630	147	382
4209	48	32
14266	154	1437
10247	143	3408
6268	24	10117
796	143	1044
12899	154	2438
235	154	10452
1789	154	2438
2127	48	32
860	48	32
3673	74	5390
3673	84	11243
5297	84	689
3288	48	32
350	82	1771
8084	160	592
13205	48	32
8770	62	420
173	106	592
8063	24	352
13803	154	1874
10088	82	1771
12081	48	382
9127	24	592
3172	82	13863
6597	48	32
6891	136	6402
2276	82	6851
6512	48	32
13627	154	1437
6527	39	1327
7200	84	168
872	83	11447
4075	83	10435
12648	154	2438
9730	48	32
9446	159	4423
12175	182	2192
13808	133	32
1959	203	12523
9128	124	4453
6502	203	6322
1634	184	2834
3403	83	592
846	106	4358
10803	127	226
1911	74	5890
7059	143	1044
9805	154	11576
1045	86	8760
8619	224	6679
12151	185	32
4020	186	11031
12949	39	4921
12191	24	5103
9490	106	592
848	224	592
388	24	336
11097	202	7763
10708	154	2438
1339	86	7023
1527	154	2438
8653	143	1088
4399	191	2448
1414	160	226
2755	84	12611
11678	48	32
11403	116	4161
13669	83	11647
8702	48	382
762	48	32
9523	191	9801
2858	185	32
12870	100	1672
9918	48	1928
8571	154	1437
4352	109	3463
10519	138	6706
9287	82	1771
7519	48	202
13067	154	2438
1274	82	1771
4282	74	9980
10348	24	3878
9016	48	1080
9765	116	3873
2836	48	32
486	203	6322
5654	106	6032
12974	182	12974
8748	51	160
3044	116	3261
7583	106	2879
8201	48	32
722	48	32
6483	124	2956
8456	116	4978
11906	100	160
7864	159	1630
4525	124	10758
2243	82	7859
3660	109	2213
3037	203	6322
11051	82	1771
9839	48	32
3085	100	5397
5181	48	32
7417	154	2706
3027	106	1652
6211	147	382
10338	143	226
14143	62	10482
11933	48	382
214	82	1771
11882	185	1928
8972	100	12734
4505	39	10717
3446	48	32
10602	154	5054
549	48	32
11815	24	1928
3002	106	1327
6734	48	32
4848	100	14172
7233	24	836
9885	48	32
12095	24	6707
11020	83	249
8279	138	6596
11342	48	32
4066	24	1652
10815	48	1124
11628	236	6093
8725	221	29
292	84	1511
9632	86	591
958	74	8870
958	183	4742
2212	86	6135
1444	48	1080
10149	124	2846
8898	100	160
4388	224	592
1667	51	160
14148	48	1928
11416	109	13109
6151	86	268
13761	48	32
7823	48	2121
3791	48	1124
8775	86	7023
12567	143	1234
6651	86	10402
491	82	1771
8803	48	181
14077	154	1874
7030	82	7859
5488	48	1124
10392	48	637
3841	82	8332
10037	160	9277
9333	82	6851
1900	136	8222
2513	106	43
10165	24	13709
4147	82	6851
11681	154	1437
7523	48	32
7569	106	1669
3522	154	2438
2554	48	32
11329	82	1771
10887	100	11058
6609	224	3885
4836	199	13460
2696	82	7142
3786	24	2768
12681	74	7395
6869	116	8889
3350	48	32
8157	116	3645
3588	48	32
10782	203	13061
13368	185	32
15	84	9032
5286	48	32
101	155	3423
4886	124	2846
13158	82	8686
630	185	32
7200	106	1327
1294	160	8321
9504	186	11031
1577	154	1437
11911	187	2349
3981	48	32
7501	160	2780
1651	106	3717
2688	136	4587
4204	48	1124
940	48	32
10067	154	1437
2876	48	32
6250	84	7568
1644	39	12924
11260	24	352
7527	62	420
9483	236	32
6652	183	4725
12319	39	592
8932	155	3880
2067	86	7023
4968	82	44
4163	203	592
30	100	160
9690	48	32
9562	124	2846
7031	84	85
12064	100	5334
12814	82	1771
6058	202	3428
12229	24	12408
10114	86	928
3293	48	274
11251	84	1337
8476	154	2438
908	182	3202
4493	48	32
10341	24	249
609	51	160
7208	51	160
8926	100	160
3065	39	2055
4041	159	12001
7146	48	32
6	100	160
10559	136	13543
2637	84	1357
3070	48	1124
3627	154	2438
8499	24	3522
7899	24	3711
9597	124	2956
2621	48	1124
10163	84	334
6451	136	7044
7941	48	181
7338	124	873
7110	143	3373
8003	106	6489
9776	48	32
9699	86	7023
6775	48	32
1294	48	274
7681	48	32
8427	39	14159
11402	155	9700
11947	82	13692
7191	143	6615
7191	199	226
3688	86	6282
2710	203	4994
9280	185	32
6439	86	1283
10957	154	2438
10030	24	2900
6466	109	11489
13835	199	6679
12201	48	158
4197	48	32
7332	160	12629
5938	203	249
13914	185	274
3240	86	4316
14055	154	1437
8418	82	1771
9475	160	592
3429	48	32
7753	48	32
932	116	4161
12250	51	160
9140	84	1225
8398	193	119
6380	48	32
2183	154	2438
4928	100	160
6299	86	410
4544	24	9694
2892	48	1124
3664	48	382
5078	48	181
5446	48	32
12129	39	1327
507	160	1327
1483	160	1124
12803	39	352
2419	48	382
10156	159	6692
13309	82	9081
18	235	6976
8155	183	100
2702	224	790
6695	24	6079
5120	24	2607
4926	116	3547
10988	48	1124
890	62	420
12299	39	105
6996	48	32
2878	74	5390
3594	106	7089
3644	86	636
6073	138	6197
5047	86	5632
12120	84	9099
4708	83	13020
9428	39	7605
7025	155	13361
4878	48	32
1459	48	32
1959	74	5390
4768	82	4372
2327	187	12761
3066	155	8914
14533	181	1331
5919	154	2438
1471	48	32
2478	106	13903
8710	48	32
6074	116	4161
5348	124	2846
4376	100	1672
4069	203	592
5420	136	3309
940	100	2272
2672	82	1771
3312	24	3987
958	106	2806
12333	100	10040
2472	124	1311
12301	82	2357
11334	82	13687
1188	48	32
10954	154	10452
6168	136	4587
11423	83	105
9210	135	382
1238	109	7307
1697	83	592
1867	86	2316
8873	86	1485
7636	116	1995
14478	182	14478
9652	48	32
5561	133	32
230	116	5283
14534	181	1331
5975	154	2438
8340	48	32
12023	154	2438
5811	48	32
8948	154	1874
1157	24	592
11860	154	2706
253	39	592
7960	154	2438
7213	155	13056
8015	48	1928
13056	202	7763
1315	116	6627
1210	155	2027
5073	24	2635
1564	105	1556
11199	185	382
13365	48	32
4415	147	382
4400	84	2197
5686	111	9607
3122	48	32
9527	48	2121
1890	109	7344
1934	62	420
7929	24	1652
5240	147	382
8689	24	7132
9589	24	32
6903	39	7489
7771	83	249
1129	86	2839
7002	154	1437
4210	100	160
9185	62	11518
3478	186	14123
1753	181	8029
2653	160	249
523	100	160
8933	24	4464
3515	124	873
5547	24	14130
2724	116	3541
11073	109	4874
370	191	3567
9470	147	382
1486	106	1327
10122	84	7568
4012	202	2904
13772	48	1928
5861	106	592
5939	86	10402
2788	48	32
6620	106	4168
4261	106	10400
1522	82	7859
9297	48	1124
114	48	32
8353	202	2904
2529	86	1005
2571	100	160
665	48	32
13095	154	6303
12347	48	32
13138	154	1437
3692	39	8729
8018	48	8725
4333	106	532
10642	24	592
7498	24	7132
1589	187	9506
5662	51	160
4328	48	32
13761	100	8250
6054	155	13361
3209	48	32
2919	160	10604
2103	162	6604
3326	48	816
7291	24	6686
10744	116	355
775	24	1652
12283	24	11647
4837	203	6322
8824	159	3680
1668	86	6282
11314	116	5446
518	154	1874
2470	86	5694
11554	39	4843
7583	116	11905
35	86	591
4092	136	85
38	48	32
7651	39	6707
11089	155	3771
13636	83	8745
798	48	32
7513	143	1044
13456	154	1874
1027	82	7859
9527	100	10013
1670	48	75
7333	24	6680
8278	143	226
7970	154	5054
11347	224	5011
8077	116	1106
5761	48	382
2041	116	5446
4421	116	12884
8715	48	32
3421	84	6300
9419	106	8729
6462	39	1235
3227	124	1749
5377	124	873
5377	83	2879
2606	100	160
2801	24	976
12437	106	2398
9927	48	32
10597	48	32
8578	84	5506
5669	86	1283
6795	83	592
4187	136	4283
7157	138	5964
7933	136	8222
8854	185	32
7991	160	1327
13246	127	1044
13873	24	11631
1755	116	6503
8607	100	5334
3481	136	7044
4111	136	9073
448	84	6410
217	154	2438
8425	124	4722
9403	48	382
2348	82	1771
11843	143	2589
7342	24	8761
3411	82	2456
1420	224	12777
10405	82	363
607	62	420
14460	83	249
14262	143	3373
1775	48	32
1132	106	592
12125	154	2706
9485	154	1437
11368	100	160
469	74	1387
8326	24	7490
8977	193	181
6418	48	32
6162	24	4896
10080	224	5949
2869	154	2438
6552	84	2413
9082	39	105
5116	48	32
2716	106	2244
9003	48	32
63	86	9715
4409	183	9796
2071	51	160
2554	82	7142
1490	84	251
2871	162	10312
4140	100	2272
3802	116	4668
7371	136	7044
148	183	10367
2621	138	7797
14255	83	2879
9797	48	32
6475	48	32
260	48	1124
13315	154	1874
9301	48	32
3532	100	160
9828	48	1080
9389	143	1044
6471	116	7754
922	133	32
5806	143	226
4455	48	32
1406	143	3373
4730	184	8781
33	154	2438
12927	24	4843
3912	106	866
59	24	10081
5743	124	873
2688	86	1283
3747	182	2192
4829	48	32
5060	82	6851
8415	48	3794
144	100	160
7157	48	32
10276	48	32
6953	48	32
381	116	5974
14166	154	2438
5868	48	32
12076	100	160
5631	124	873
6379	48	1934
2220	24	6079
32	154	2706
660	116	12485
8145	24	1652
3237	159	13271
10786	48	181
1420	82	44
5045	136	9961
2114	106	6123
10635	136	6866
10809	48	32
3410	155	11645
12229	39	2265
10680	48	32
1325	82	4372
10113	138	2335
3841	48	32
9718	82	7859
4419	86	3072
1439	136	34
7475	136	4674
6697	48	32
2330	82	7020
9132	235	2385
6852	48	32
10798	24	14280
13597	48	32
5881	48	32
7686	84	6810
7402	160	9596
2492	48	32
10287	100	1672
1104	48	32
1949	82	1771
8442	136	6664
6778	154	2438
4570	106	866
7144	155	5162
5407	48	32
8318	160	11278
11001	39	1327
7221	106	592
10154	48	382
11397	124	873
12153	24	4994
13994	133	32
872	143	1806
2175	48	32
14034	100	12734
8872	48	32
8549	82	6851
3484	84	6814
12088	83	592
6190	111	9772
12765	39	540
12544	199	592
1911	116	3755
7103	154	2620
4541	106	13801
11318	187	2349
8725	221	5538
11357	124	2846
3265	183	5786
6719	84	9904
7225	48	274
5809	48	32
2615	24	592
11367	133	119
2378	116	6627
5573	136	4659
3975	191	13686
11843	124	2846
7658	124	1311
304	187	7623
6682	48	32
9515	48	308
1947	109	10306
3169	124	4722
10310	48	32
4018	100	5397
7234	84	4674
1769	48	32
6119	24	12205
14154	83	6423
5090	48	1124
5865	83	4690
10519	160	9596
12070	24	4871
8326	82	1771
893	116	10417
10615	24	3825
190	154	2620
8576	221	5334
4367	24	4994
13336	154	2438
5674	155	8700
6690	162	6895
4268	48	32
10772	82	1771
5007	124	2846
2004	86	10402
9343	135	9343
5150	48	1124
3526	86	4295
8437	48	181
8194	154	2620
11442	100	10040
8801	185	181
4105	203	6322
3266	74	767
634	39	540
3224	203	13061
6829	224	14095
99	62	420
8377	86	7059
4854	160	2388
4480	116	5446
1540	74	1387
3366	82	4372
10440	24	12275
3773	84	4674
5617	154	2706
5406	221	160
4006	106	1327
664	48	32
3214	74	8870
1319	100	29
7912	183	7047
678	184	5259
10172	74	5890
9681	48	32
1609	48	32
9978	86	7654
5675	48	382
5732	162	6604
7229	48	4225
7721	48	32
602	106	8530
8988	48	32
9321	24	43
9371	48	32
357	106	249
4135	62	420
9721	221	585
2529	136	8222
7178	202	7763
7039	116	6960
9992	86	928
11028	48	32
3098	154	2438
203	100	160
10735	159	5015
8175	109	11489
3597	159	3169
12616	106	1327
6930	48	274
11043	48	32
9026	124	1749
9715	199	8696
1998	100	160
5091	48	32
4257	105	3422
5653	84	11971
984	138	8632
4432	138	959
1835	154	1874
2855	24	540
12410	84	3270
12873	48	158
763	48	6159
9523	116	3625
4056	39	150
9581	154	2438
8432	48	32
12152	48	1124
1127	182	3202
525	106	5949
2061	48	32
11209	48	1124
7538	124	2846
3748	48	32
2134	48	32
11242	154	2706
3297	24	1652
3358	116	9115
7386	106	592
251	100	160
653	48	32
8456	184	2276
7938	154	2438
14017	154	1874
2546	51	160
7548	48	32
11434	143	1478
5283	48	32
7380	124	2846
3093	186	218
12120	86	11274
6656	83	2879
10603	48	6123
9555	39	1327
6792	86	7654
1498	48	32
9188	199	6403
12606	39	1633
6050	24	9113
5184	62	420
4925	48	32
2744	106	43
5004	106	2822
3577	48	32
5430	84	4391
4913	106	249
11288	48	1124
5636	48	1124
8710	82	13734
7848	48	10286
8309	24	592
8344	116	6925
5732	24	9581
8725	221	10146
11632	48	382
8121	39	1327
6982	48	32
3269	24	1652
6290	24	1457
2537	48	32
3574	203	12523
1752	147	382
7976	224	8909
6843	82	8686
9992	116	3118
8418	48	637
14386	143	6778
1063	86	7410
6678	82	44
12232	154	2438
6569	48	32
5864	155	8419
8310	24	6650
5344	24	1327
12505	48	32
60	181	12435
10891	105	12238
7466	100	160
11713	155	2118
11905	39	8167
2342	160	6018
11738	154	2438
8149	48	637
7034	86	10601
2222	48	32
1883	84	2197
11578	48	32
1518	106	181
8275	138	3995
1030	39	5304
8180	109	13015
72	100	2272
3311	48	32
1961	24	4764
4394	136	3795
3504	159	5007
3274	136	6091
12681	74	9487
5496	154	1437
2746	24	1652
7727	124	1311
14176	224	4152
11389	116	3118
2459	82	7142
10842	186	8188
7062	48	32
2951	100	160
7380	124	1311
1656	82	7142
503	106	4330
2592	48	32
5192	136	7760
3281	24	592
514	24	8337
891	83	10698
3553	100	160
5174	24	592
1225	48	32
5515	159	3683
498	24	2607
2148	24	6489
6963	183	7047
3403	124	873
2449	48	32
4012	24	1652
669	86	1485
5302	154	1874
2016	48	32
267	48	1124
8353	224	8373
5819	84	1225
10085	143	1044
2094	82	6851
2754	124	4722
2377	106	6489
606	116	5235
8199	39	10327
5607	160	249
4165	48	32
10759	185	32
1003	136	3795
2114	116	4161
11902	48	1124
11689	48	32
3188	236	181
5792	48	32
2824	82	1771
10620	133	1928
2728	83	592
4369	24	1652
11270	221	160
1743	116	6385
7593	48	32
11406	48	1124
10541	124	4722
1920	39	105
9416	116	9757
5982	100	160
1036	106	1327
7910	143	6562
6268	48	32
9033	48	32
3008	106	120
10164	185	32
4929	86	7410
8937	48	32
7305	24	3522
11052	100	5334
11121	82	12778
11350	48	1124
2017	182	2192
2421	116	10351
6857	82	6851
5339	39	4358
1738	48	308
813	48	8603
6602	116	3155
5423	106	43
3794	62	420
7600	136	10239
3859	48	181
3553	187	2349
10530	160	6707
9154	100	160
249	154	5054
3366	48	1124
12787	51	160
8706	86	1630
3421	136	6300
11697	84	6810
7691	48	1124
1621	48	382
11144	83	4764
8893	84	1225
7739	48	32
2945	82	12778
10558	24	9688
6724	48	2121
6328	109	11489
10902	124	2956
639	116	3755
10276	24	2033
6680	127	1044
8752	100	29
9827	82	7020
10168	221	5334
1282	74	9110
3665	48	32
3507	39	1327
12139	48	1124
1272	160	3627
12972	154	2706
322	48	32
1215	138	7373
5945	109	2723
3517	116	9161
7708	106	6219
7904	48	32
12769	124	4722
4369	82	1771
7365	86	6276
8736	155	1482
11021	83	9029
9511	48	3955
10659	116	6611
1251	84	16
8094	82	6851
731	24	4939
11406	160	249
9122	48	1682
9222	48	32
1971	136	7044
6531	83	6180
4540	48	274
2838	116	10417
1315	106	1327
9162	124	2846
3774	48	32
11801	48	32
3901	106	1652
3526	116	3754
3288	48	119
10186	48	32
5043	82	44
3739	24	4089
7703	24	8663
2460	106	580
2748	48	32
5065	48	32
9952	185	382
438	116	2796
11344	160	9564
9545	83	2761
2369	182	2517
12610	39	1327
5028	82	1771
9318	24	7195
9670	159	2322
6818	154	2438
1810	74	766
9319	82	2456
1371	100	160
6482	136	3480
2480	74	7368
4827	24	1327
11144	83	9277
10139	116	4161
12437	136	388
7313	133	2015
7314	182	2192
9046	185	32
6965	48	1405
4376	82	8686
13855	181	8217
8950	82	363
4048	203	12523
754	39	954
4828	48	32
10133	48	32
8049	116	2887
1029	183	5586
12301	224	2780
9022	136	2974
4399	109	1336
10354	199	2879
3491	84	4561
9858	51	160
13565	185	32
9943	106	580
8880	82	1771
3479	136	7044
2952	86	3229
12484	62	13605
13725	24	1527
11469	154	2438
2431	48	75
10935	86	928
4711	24	11312
11227	48	1124
8923	48	32
5688	84	85
3857	82	1771
2061	39	1327
717	136	8222
6934	106	592
6397	82	8686
9142	39	150
5135	48	32
10413	24	12205
8746	48	1928
2176	106	1087
10887	82	363
6198	181	243
6472	74	5390
10459	136	1337
150	154	2706
298	185	32
3843	185	32
5699	159	1630
11086	135	382
2779	82	1771
7843	160	8952
1388	86	7654
11154	48	32
9000	48	274
13141	124	4722
2558	48	1164
10775	154	2438
2383	48	1928
7724	111	10974
3630	162	6604
11537	181	8217
13680	124	873
10917	82	6851
11633	48	32
8869	143	2138
5800	106	9777
10878	138	4514
9419	106	13456
2825	105	619
6773	48	1124
2969	116	6747
6619	186	2339
12835	48	32
4998	84	3480
3918	24	6489
8238	48	32
10558	224	2033
10594	154	1437
3844	48	32
7345	187	2349
3046	235	9603
193	82	1771
